bp_office,bp_url,bp_cand_office
"https://ballotpedia.org/California%27s_48th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Kevin_Kensinger.jpg,H
"https://ballotpedia.org/California%27s_48th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/mrascon.jpeg,H
"https://ballotpedia.org/California%27s_48th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/James-Griffin.jpg,H
"https://ballotpedia.org/California%27s_48th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Rachel_Payne.jpg,H
"https://ballotpedia.org/California%27s_48th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Laura_Oatman.jpg,H
"https://ballotpedia.org/California%27s_48th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Hans_Keirstead.jpg,H
"https://ballotpedia.org/California%27s_48th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/LucindaJahn2.jpg,H
"https://ballotpedia.org/California%27s_48th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Paul_Martin-1.jpeg,H
"https://ballotpedia.org/California%27s_48th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Stelian_Onufrei.jpg,H
"https://ballotpedia.org/California%27s_48th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Stephen_Houlahan1.JPG,H
"https://ballotpedia.org/California%27s_48th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Omar_Siddiqui.jpg,H
"https://ballotpedia.org/California%27s_48th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Darrell-Issa.jpg,H
"https://ballotpedia.org/California%27s_48th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Brian-Burley.PNG,H
"https://ballotpedia.org/California%27s_49th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Robert_Pendleton__-_Pix.jpg,H
"https://ballotpedia.org/California%27s_49th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/David_Medway-min.jpg,H
"https://ballotpedia.org/California%27s_49th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Christopher_Rodriguez1.png,H
"https://ballotpedia.org/California%27s_49th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Renee-Taylor.PNG,H
"https://ballotpedia.org/California%27s_49th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/MikeLevin.png,H
"https://ballotpedia.org/California%27s_49th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/_Sara-Jacobs_.jpg,H
"https://ballotpedia.org/California%27s_49th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Brian_Maryott.png,H
"https://ballotpedia.org/California%27s_49th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Diane_Harkey.JPG,H
"https://ballotpedia.org/California%27s_49th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Joshua_Schoonover-2.jpg,H
"https://ballotpedia.org/California%27s_49th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/IMG_0007-min.JPG,H
"https://ballotpedia.org/California%27s_49th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Paul_Kerr.jpg,H
"https://ballotpedia.org/California%27s_49th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Douglas_Applegate.png,H
"https://ballotpedia.org/California%27s_49th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/BA712349-6616-428B-A6B0-3F20747B02E9.jpeg,H
"https://ballotpedia.org/California%27s_49th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Lisa_Bartlett.jpg,H
"https://ballotpedia.org/California%27s_49th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Nadia_Smalley.jpeg,H
"https://ballotpedia.org/California%27s_49th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Rocky_Chavez.jpg,H
"https://ballotpedia.org/California%27s_49th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Josiah-ONeil.PNG,H
"https://ballotpedia.org/California%27s_49th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Danielle_St._John.jpeg,H
"https://ballotpedia.org/California%27s_49th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Square_Flag.png,H
"https://ballotpedia.org/California%27s_50th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Josh_Butner.jpg,H
"https://ballotpedia.org/California%27s_50th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Shamus_Sayed.jpg,H
"https://ballotpedia.org/California%27s_50th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Kylie-Taitano.PNG,H
"https://ballotpedia.org/California%27s_50th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Adam_Schindler1.jpg,H
"https://ballotpedia.org/California%27s_50th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Bill_Wells.jpeg,H
"https://ballotpedia.org/California%27s_50th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/David_Chiddick.png,H
"https://ballotpedia.org/California%27s_50th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Carl_DeMaio.png,H
"https://ballotpedia.org/California%27s_50th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Corey-Gustafson.jpg,H
"https://ballotpedia.org/California%27s_50th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/LucindaJahn2.jpg,H
"https://ballotpedia.org/California%27s_50th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Scott_Peters.jpg,H
"https://ballotpedia.org/California%27s_50th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Patrick_Malloy.jpg,H
"https://ballotpedia.org/California%27s_50th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Richard_Kahle.jpg,H
"https://ballotpedia.org/California%27s_50th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/80182230_marisa_calderon.jpg,H
"https://ballotpedia.org/California%27s_50th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jose-Cortes.PNG,H
"https://ballotpedia.org/California%27s_50th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/DuncanHunter.jpg,H
"https://ballotpedia.org/California%27s_50th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/HelenHorvath.jpg,H
"https://ballotpedia.org/California%27s_50th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Darrell-Issa.jpg,H
"https://ballotpedia.org/California%27s_50th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Brian_Jones-1.jpg,H
"https://ballotpedia.org/California%27s_50th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/AmmarCampaNajjar.jpeg,H
"https://ballotpedia.org/California%27s_51st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Stan-Caplan.PNG,H
"https://ballotpedia.org/California%27s_51st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Juan_Carlos_Mercado.jpg,H
"https://ballotpedia.org/California%27s_51st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jose-Cortes.PNG,H
"https://ballotpedia.org/California%27s_51st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/_Sara-Jacobs_.jpg,H
"https://ballotpedia.org/California%27s_51st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Juan_Vargas_official_photo.jpg,H
"https://ballotpedia.org/California%27s_51st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Juan_Hidalgo.jpg,H
"https://ballotpedia.org/California%27s_51st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Barrett_Holman_Leak2.jpg,H
"https://ballotpedia.org/California%27s_51st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Kevin_Mitchell.JPG,H
"https://ballotpedia.org/California%27s_52nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Sep62020102PM_80182230_Suitandshirtsquare.jpg,H
"https://ballotpedia.org/California%27s_52nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Joaquin_Vazquez.jpg,H
"https://ballotpedia.org/California%27s_52nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/4C7BD0AE-1660-45D5-8904-9176093691C6.jpeg,H
"https://ballotpedia.org/California%27s_52nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Tyler_Geffeney.jpg,H
"https://ballotpedia.org/California%27s_52nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/James_Veltmeyer.jpg,H
"https://ballotpedia.org/California%27s_52nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Juan_Vargas_official_photo.jpg,H
"https://ballotpedia.org/California%27s_52nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Scott_Peters.jpg,H
"https://ballotpedia.org/California%27s_52nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Nancy_Casady.jpg,H
"https://ballotpedia.org/California%27s_52nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/OmarQudrat.jpeg,H
"https://ballotpedia.org/California%27s_52nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/RC.jpg,H
"https://ballotpedia.org/California%27s_52nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/John_Horst.jpeg,H
"https://ballotpedia.org/California%27s_52nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jim_DeBello.jpg,H
"https://ballotpedia.org/California%27s_52nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/crop_picture_2_Cullen-1-min.jpg,H
"https://ballotpedia.org/Colorado%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Diana-DeGette.jpg,H
"https://ballotpedia.org/Colorado%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/PaulFiorino.jpg,H
"https://ballotpedia.org/Colorado%27s_1st_Congressional_District_election,_2022",https://cdn.ballotpedia.org/images/thumb/f/fb/Silhouette_Placeholder_Image.png/150px-Silhouette_Placeholder_Image.png,H
"https://ballotpedia.org/Colorado%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Raymon_Doane.jpg,H
"https://ballotpedia.org/Colorado%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JenniferQualteri.jpg,H
"https://ballotpedia.org/Colorado%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/NealWalia.jpeg,H
"https://ballotpedia.org/Colorado%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Casper_Stockham.jpg,H
"https://ballotpedia.org/Colorado%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Screen_Shot_2018-05-23_at_2.41.46_PM.png,H
"https://ballotpedia.org/Colorado%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/ShaneBolling.png,H
"https://ballotpedia.org/Colorado%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/GarySwing.jpg,H
"https://ballotpedia.org/Colorado%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Roger_Barris_Head_Shot.jpg,H
"https://ballotpedia.org/Colorado%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Markwilliamsprofile.jpg,H
"https://ballotpedia.org/Colorado%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Charles-Winn.jpg,H
"https://ballotpedia.org/Colorado%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/joe_neguse_resize.jpg,H
"https://ballotpedia.org/Colorado%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/SteveYurash.JPG,H
"https://ballotpedia.org/Colorado%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Peter_Yu.jpg,H
"https://ballotpedia.org/Colorado%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Marshall_Dawson.jpg,H
"https://ballotpedia.org/Colorado%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Tim-Wolf.PNG,H
"https://ballotpedia.org/Colorado%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/BARTLETTcreativeLLC_SOE_ProjectX-ITE_FlighttoDenver_headShots_039.jpg,H
"https://ballotpedia.org/Colorado%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/tatkinson3.jpg,H
"https://ballotpedia.org/Colorado%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Arn_Menconi.png,H
"https://ballotpedia.org/Colorado%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/James-Iacino.jpg,H
"https://ballotpedia.org/Colorado%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Karl_Hanlon.jpg,H
"https://ballotpedia.org/Colorado%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Scott_Tipton.JPG,H
"https://ballotpedia.org/Colorado%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/LaurenBoebert.jpg,H
"https://ballotpedia.org/Colorado%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Marina-Zimmerman.PNG,H
"https://ballotpedia.org/Colorado%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Don_Coram.jpg,H
"https://ballotpedia.org/Colorado%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Gaylon_Kent.jpg,H
"https://ballotpedia.org/Colorado%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/KristinSkowronski.png,H
"https://ballotpedia.org/Colorado%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/afrisch.jpeg,H
"https://ballotpedia.org/Colorado%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/AlexWalker.jpg,H
"https://ballotpedia.org/Colorado%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Diane-Mitsch-Bush.jpg,H
"https://ballotpedia.org/Colorado%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/CritterMilton.png,H
"https://ballotpedia.org/Colorado%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Richard-Tetu.PNG,H
"https://ballotpedia.org/Colorado%27s_3rd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Sol_Sandoval1.png,H
"https://ballotpedia.org/Colorado%27s_4th_Congressional_District_election,_2022",https://cdn.ballotpedia.org/images/thumb/f/fb/Silhouette_Placeholder_Image.png/150px-Silhouette_Placeholder_Image.png,H
"https://ballotpedia.org/Colorado%27s_4th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/kmccormick.jpg,H
"https://ballotpedia.org/Colorado%27s_4th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Chase_Kohne.jpg,H
"https://ballotpedia.org/Colorado%27s_4th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Ken_Buck_official_congressional_photo.jpg,H
"https://ballotpedia.org/Colorado%27s_4th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/372EB166-DD69-41F6-AD08-1A0B0473CBEA.jpeg,H
"https://ballotpedia.org/Colorado%27s_4th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Bruce_Griffith.jpg,H
"https://ballotpedia.org/Colorado%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Andrew_Heaton.jpg,H
"https://ballotpedia.org/Colorado%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Owen_Hill.jpg,H
"https://ballotpedia.org/Colorado%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Doug_Lamborn.jpg,H
"https://ballotpedia.org/Colorado%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/DavidTorres1.jpeg,H
"https://ballotpedia.org/Colorado%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/DaveWilliams.jpg,H
"https://ballotpedia.org/Colorado%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/EdDuffet.jpeg,H
"https://ballotpedia.org/Colorado%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Marcus_Murphy_headshot.JPG,H
"https://ballotpedia.org/Colorado%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/stephany-rose-spaulding.jpg,H
"https://ballotpedia.org/Colorado%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Darryl_Glenn.jpg,H
"https://ballotpedia.org/Colorado%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Christopher-Mitchell.PNG,H
"https://ballotpedia.org/Colorado%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Michael_Colombe.jpg,H
"https://ballotpedia.org/Colorado%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jillian-Freeland.jpg,H
"https://ballotpedia.org/Colorado%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Bill_Rhea.jpg,H
"https://ballotpedia.org/Colorado%27s_5th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Rebecca_Keltie_new.jpeg,H
"https://ballotpedia.org/Colorado%27s_6th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Levi_Tillemann.jpg,H
"https://ballotpedia.org/Colorado%27s_6th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Dan_Chapin.jpg,H
"https://ballotpedia.org/Colorado%27s_6th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JASON_CROW.jpg,H
"https://ballotpedia.org/Colorado%27s_6th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/SteveHouse.PNG,H
"https://ballotpedia.org/Colorado%27s_6th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Eric-Mulder.PNG,H
"https://ballotpedia.org/Colorado%27s_6th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JaimieKulikowski1.JPG,H
"https://ballotpedia.org/Colorado%27s_6th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Norm_Olsen.jpg,H
"https://ballotpedia.org/Colorado%27s_6th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mike_Coffman.jpg,H
"https://ballotpedia.org/Colorado%27s_6th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Steve_Monahan1.jpeg,H
"https://ballotpedia.org/Colorado%27s_7th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Ed_Perlmutter.jpg,H
"https://ballotpedia.org/Colorado%27s_7th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JP-Lujan.PNG,H
"https://ballotpedia.org/Colorado%27s_7th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/May2820201134AM_80182230_Ken.jpg,H
"https://ballotpedia.org/Colorado%27s_7th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/SteveZorn.jpg,H
"https://ballotpedia.org/Colorado%27s_7th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/LaurelImer.JPG,H
"https://ballotpedia.org/Colorado%27s_7th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mark_Barrington.PNG,H
"https://ballotpedia.org/Colorado%27s_7th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Erik-Aadland.PNG,H
"https://ballotpedia.org/Colorado%27s_7th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Casper_Stockham.jpg,H
"https://ballotpedia.org/Colorado%27s_7th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/_Brittany-Pettersen_.jpg,H
"https://ballotpedia.org/Colorado%27s_7th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/DavidOlszta.jpg,H
"https://ballotpedia.org/Colorado%27s_7th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Ross-Klopf.PNG,H
"https://ballotpedia.org/Colorado%27s_7th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/CritterMilton.png,H
"https://ballotpedia.org/Colorado%27s_8th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/TimLong.jpg,H
"https://ballotpedia.org/Colorado%27s_8th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Lori_Saine.jpg,H
"https://ballotpedia.org/Colorado%27s_8th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Barbara_Kirkmeyer2.jpg,H
"https://ballotpedia.org/Colorado%27s_8th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Caraveo__Headshot__1__fixed.jpg,H
"https://ballotpedia.org/Colorado%27s_8th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Tyler_Allcorn.jpg,H
"https://ballotpedia.org/Colorado%27s_8th_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jan_Kulmann.png,H
"https://ballotpedia.org/Connecticut%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Larry-Lazor.PNG,H
"https://ballotpedia.org/Connecticut%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/jennifer_nye_ct.jpg,H
"https://ballotpedia.org/Connecticut%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/John_B._Larson.jpg,H
"https://ballotpedia.org/Connecticut%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mary_Fay.png,H
"https://ballotpedia.org/Connecticut%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mary_Sanders.jpg,H
"https://ballotpedia.org/Connecticut%27s_1st_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/mccormick3.jpg,H
"https://ballotpedia.org/Connecticut%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mike-France.PNG,H
"https://ballotpedia.org/Connecticut%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/William_HallCT.jpg,H
"https://ballotpedia.org/Connecticut%27s_2nd_Congressional_District_election,_2022",https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Michelle_L_B.JPG,H
